Molecule_Name,connectivity_key,family_id,outer_fold,split_scheme,diagnostic_group_id,diagnostic_murcko_scaffold
OCNT-2395783,HZYLYVJGIBASSW,CYP2C9_R24_OCNT-2315950,3,murcko_scaffold,O=C(c1ccccn1)N1CCNc2ccccc21,O=C(c1ccccn1)N1CCNc2ccccc21
OCNT-2395466,RVBYSOSSNDRWFO,CYP3A4_R03_OCNT-2395274,3,murcko_scaffold,O=C(c1ccco1)N1CCN(C2CC2)c2ccccc21,O=C(c1ccco1)N1CCN(C2CC2)c2ccccc21
OCNT-2312367,UXXJEQVHPRDIRM,CYP3A4_R25_OCNT-2395447,3,murcko_scaffold,O=C(c1cccs1)N1CCCCC1c1ncc[nH]1,O=C(c1cccs1)N1CCCCC1c1ncc[nH]1
OCNT-2395287,RJJZTKVXXCCXQF,CYP3A4_R03_OCNT-2395274,3,murcko_scaffold,O=C(c1ccn[nH]1)N1CCN(C2CC2)c2ccccc21,O=C(c1ccn[nH]1)N1CCN(C2CC2)c2ccccc21
OCNT-2395432,ACNPWTRMUDDYPP,CYP2C9_R24_OCNT-2315950,3,murcko_scaffold,O=C(c1ccn[nH]1)N1CCNc2ccccc21,O=C(c1ccn[nH]1)N1CCNc2ccccc21
OCNT-2395738,ICMNNHCJCVVWEO,CYP3A4_R25_OCNT-2395447,3,murcko_scaffold,O=C(c1cnco1)N1CCCCC1c1ncc[nH]1,O=C(c1cnco1)N1CCCCC1c1ncc[nH]1
OCNT-2395798,WKSXSTRTSACGEN,CYP2C9_R24_OCNT-2315950,3,murcko_scaffold,O=C(c1csnn1)N1CCNc2ccccc21,O=C(c1csnn1)N1CCNc2ccccc21
OCNT-0460225,KERJANGCYLGSSD,CYP2C9_R14_OCNT-2310760,3,murcko_scaffold,O=C1C(=O)N(C2CCN(C(=O)c3ccccc3)CC2)CCN1Cc1ccccn1,O=C1C(=O)N(C2CCN(C(=O)c3ccccc3)CC2)CCN1Cc1ccccn1
OCNT-2313047,DDEASTSDYSMDBB,CYP1A2_R25_OCNT-0478585,3,murcko_scaffold,O=C1CCC(NC(=O)c2c3c(nc4ccccc24)CCCC3)C(=O)N1,O=C1CCC(NC(=O)c2c3c(nc4ccccc24)CCCC3)C(=O)N1
OCNT-2310759,FJRUVLPXIUVCHI,CYP2C9_R08_OCNT-2312606,3,murcko_scaffold,O=C1CCCC(CC(=O)N2CCN(C(=O)c3ccccc3)CC2)N1,O=C1CCCC(CC(=O)N2CCN(C(=O)c3ccccc3)CC2)N1
OCNT-2313052,ZZFPLIDKIPRHHB,CYP3A4_R10_OCNT-2313429,3,murcko_scaffold,O=C1CCc2cc(NS(=O)(=O)c3ccccc3)ccc2N1,O=C1CCc2cc(NS(=O)(=O)c3ccccc3)ccc2N1
OCNT-2314069,UHKRMQBELBBMBX,CYP1A2_R01_OCNT-2316568,3,murcko_scaffold,O=C1NC(=O)C(c2cccc(-c3noc(C4CCCN(C(=O)N5CCCC5)C4)n3)c2)N1,O=C1NC(=O)C(c2cccc(-c3noc(C4CCCN(C(=O)N5CCCC5)C4)n3)c2)N1
OCNT-2395446,ICZFYMYWWTWOKP,CYP3A4_R18_OCNT-2395704,3,murcko_scaffold,O=S(=O)(NC1CCCC1)c1ccccc1,O=S(=O)(NC1CCCC1)c1ccccc1
OCNT-2395363,QCADNHVJUJASRH,CYP3A4_R17_OCNT-2316432,3,murcko_scaffold,O=S(=O)(NCCN1CCOCC1)c1cccc2ccccc12,O=S(=O)(NCCN1CCOCC1)c1cccc2ccccc12
OCNT-2395342,OENNRUNZZPQSEX,CYP1A2_R09_OCNT-2315130,3,murcko_scaffold,O=S(=O)(NCc1ccccc1N1CCOCC1)c1ccccc1,O=S(=O)(NCc1ccccc1N1CCOCC1)c1ccccc1
OCNT-2308475,HCCPDJMGEYCQRE,CYP3A4_R04_OCNT-2395590,3,murcko_scaffold,O=S(=O)(Nc1cccc2[nH]ccc12)c1sccc1C1CC1,O=S(=O)(Nc1cccc2[nH]ccc12)c1sccc1C1CC1
OCNT-0496032,VORBWNVMSMVSMS,CYP2C9_R09_OCNT-2313901,3,murcko_scaffold,O=S(=O)(Nc1cccnc1)c1ccccc1,O=S(=O)(Nc1cccnc1)c1ccccc1
OCNT-2395527,IXFFHUDQCVBCGR,CYP3A4_R17_OCNT-2316432,3,murcko_scaffold,O=S(=O)(c1cccc2ccccc12)N1CCOCC1,O=S(=O)(c1cccc2ccccc12)N1CCOCC1
OCNT-2308698,MXXXXMGDCZIZBB,CYP1A2_R15_OCNT-2314977,3,murcko_scaffold,O=c1cccnn1Cc1coc(-c2ccccc2)n1,O=c1cccnn1Cc1coc(-c2ccccc2)n1
OCNT-2395547,UMYPCTYAILAMDR,CYP3A4_R15_OCNT-2395436,3,murcko_scaffold,c1cc(NCC2CCC2)ccn1,c1cc(NCC2CCC2)ccn1
OCNT-2395789,KSZUHJDXFNOZAX,CYP3A4_R15_OCNT-2395436,3,murcko_scaffold,c1cc(NCC2CCC2)ccn1,c1cc(NCC2CCC2)ccn1
OCNT-2395567,MHUOOTATOROKJY,CYP1A2_R12_OCNT-2318111,3,murcko_scaffold,c1ccc(-c2cn(CCc3ccn[nH]3)nn2)cc1,c1ccc(-c2cn(CCc3ccn[nH]3)nn2)cc1
OCNT-2395474,HRIJOSOSAQLPFO,CYP1A2_R12_OCNT-2318111,3,murcko_scaffold,c1ccc(-c2cn(Cc3nc(C4CC4)n[nH]3)nn2)cc1,c1ccc(-c2cn(Cc3nc(C4CC4)n[nH]3)nn2)cc1
OCNT-2312122,GLZRKOCNRVFUPI,CYP1A2_R12_OCNT-2318111,3,murcko_scaffold,c1ccc(-c2cn(Cc3nc4c(o3)CCCC4)nn2)cc1,c1ccc(-c2cn(Cc3nc4c(o3)CCCC4)nn2)cc1
OCNT-2395707,XERTZFVAIHWZLQ,CYP1A2_R12_OCNT-2318111,3,murcko_scaffold,c1ccc(-c2cn(Cc3ncon3)nn2)cc1,c1ccc(-c2cn(Cc3ncon3)nn2)cc1
OCNT-2310161,KGAOPTNPBILCQP,CYP2C9_R03_OCNT-2313300,3,murcko_scaffold,c1ccc(C(NCc2ccc(-n3ccnc3)cc2)c2ncc[nH]2)cc1,c1ccc(C(NCc2ccc(-n3ccnc3)cc2)c2ncc[nH]2)cc1
OCNT-2313239,QLSLQEHBFFZZSD,CYP2C9_R18_OCNT-2315528,3,murcko_scaffold,c1ccc(N2CCCC2)cc1,c1ccc(N2CCCC2)cc1
OCNT-2395697,AVVYSOUEAQUFBT,CYP3A4_R02_OCNT-2312554,3,murcko_scaffold,c1ccc(N2CCCCC2)nc1,c1ccc(N2CCCCC2)nc1
OCNT-2395497,HWCUEKLVUOSNQX,CYP2C9_R05_OCNT-2317181,3,murcko_scaffold,c1ccc(N2CCNCC2)cc1,c1ccc(N2CCNCC2)cc1
OCNT-2311806,YYJSEZIUTAVANJ,CYP3A4_R15_OCNT-2395436,3,murcko_scaffold,c1ccc(NCC2CCC2)cc1,c1ccc(NCC2CCC2)cc1
OCNT-2395349,YRMMBKQHNCTVGH,CYP3A4_R15_OCNT-2395436,3,murcko_scaffold,c1ccc(NCC2CCC2)cc1,c1ccc(NCC2CCC2)cc1
OCNT-2395425,ZJLLBTBHUADMQS,CYP3A4_R15_OCNT-2395436,3,murcko_scaffold,c1ccc(NCC2CCC2)cc1,c1ccc(NCC2CCC2)cc1
OCNT-2395440,LBDZFZHERWVMSY,CYP3A4_R15_OCNT-2395436,3,murcko_scaffold,c1ccc(NCC2CCC2)cc1,c1ccc(NCC2CCC2)cc1
OCNT-2395543,RUNGUEZWZTVFCU,CYP3A4_R15_OCNT-2395436,3,murcko_scaffold,c1ccc(NCC2CCC2)cc1,c1ccc(NCC2CCC2)cc1
OCNT-2395657,POCLNLWTOQIVLU,CYP3A4_R15_OCNT-2395436,3,murcko_scaffold,c1ccc(NCC2CCC2)cc1,c1ccc(NCC2CCC2)cc1
OCNT-2395784,CXGASDCRJCPHNM,CYP3A4_R15_OCNT-2395436,3,murcko_scaffold,c1ccc(NCC2CCC2)cc1,c1ccc(NCC2CCC2)cc1
OCNT-0495157,JZFPYUNJRRFVQU,CYP1A2_R13_OCNT-2311797,3,murcko_scaffold,c1ccc(Nc2ccccn2)cc1,c1ccc(Nc2ccccn2)cc1
OCNT-2328546,OGHNVEJMJSYVRP,CYP1A2_R20_OCNT-0018684,3,murcko_scaffold,c1ccc(OCCNCCCOc2cccc3[nH]c4ccccc4c23)cc1,c1ccc(OCCNCCCOc2cccc3[nH]c4ccccc4c23)cc1
OCNT-0497478,MTBWFZLNRWUGNK,CYP1A2_R25_OCNT-0478585,3,murcko_scaffold,c1ccc2nc3c(cc2c1)CCC3,c1ccc2nc3c(cc2c1)CCC3
OCNT-0497323,FTIUOGWFBBKQAY,CYP1A2_R18_OCNT-2315212,3,murcko_scaffold,c1cncc(-c2nc(NCc3cccs3)c3ccccc3n2)c1,c1cncc(-c2nc(NCc3cccs3)c3ccccc3n2)c1
OCNT-2318569,VRFQISMUCTWNIV,CYP1A2_R18_OCNT-2315212,3,murcko_scaffold,c1cncc(C2CCCN2c2nc(-c3ccncc3)nc3ccccc23)c1,c1cncc(C2CCCN2c2nc(-c3ccncc3)nc3ccccc23)c1
OCNT-2314962,UXPDAXCXFZTAEN,CYP3A4_R18_OCNT-2395704,4,murcko_scaffold,C=C1CCN(C(=O)NCc2ccc(S(=O)(=O)NC3CC3)cc2)CC1,C=C1CCN(C(=O)NCc2ccc(S(=O)(=O)NC3CC3)cc2)CC1
OCNT-2309126,WOGQCARQKBERFP,CYP3A4_R14_OCNT-2309351,4,murcko_scaffold,O=C(CC1(N2CCOCC2)CCCC1)NCc1ccccn1,O=C(CC1(N2CCOCC2)CCCC1)NCc1ccccn1
OCNT-2316697,FMZDTWSZRNKGID,CYP3A4_R11_OCNT-2309844,4,murcko_scaffold,O=C(CC1CCC1)Nc1ccccc1,O=C(CC1CCC1)Nc1ccccc1
OCNT-2314763,PXEMWOAWSRNDKZ,CYP1A2_R09_OCNT-2315130,4,murcko_scaffold,O=C(CC1CCCC1)NC1CCC(C(=O)NCc2ccncc2)CC1,O=C(CC1CCCC1)NC1CCC(C(=O)NCc2ccncc2)CC1
OCNT-2313432,RPEOWZNKUYHPIC,CYP1A2_R07_OCNT-2313198,4,murcko_scaffold,O=C(CCC1NC(=O)NC1=O)NCc1coc(-c2ccccc2)n1,O=C(CCC1NC(=O)NC1=O)NCc1coc(-c2ccccc2)n1
OCNT-0455102,ROWWNDRRIMYREO,CYP1A2_R03_OCNT-2310368,4,murcko_scaffold,O=C(CCCN1C(=O)c2ccccc2C1=O)NCc1nc(-c2ccccc2)no1,O=C(CCCN1C(=O)c2ccccc2C1=O)NCc1nc(-c2ccccc2)no1
OCNT-0479409,UTYDQDSAZKFWMS,CYP1A2_R23_OCNT-2317285,4,murcko_scaffold,O=C(CCCc1ccccc1)N1CCN(c2ccccc2)CC1,O=C(CCCc1ccccc1)N1CCN(c2ccccc2)CC1
OCNT-2395539,BPADRNNGDARJRJ,CYP3A4_R07_OCNT-2395424,4,murcko_scaffold,O=C(CCCc1nnc(-c2ccccc2)o1)N1CCCc2ccccc21,O=C(CCCc1nnc(-c2ccccc2)o1)N1CCCc2ccccc21
OCNT-2314795,WBCFEEVPPONADX,CYP2C9_R03_OCNT-2313300,4,murcko_scaffold,O=C(CCc1ccccc1)Nc1ccc(-n2ccnc2)nc1,O=C(CCc1ccccc1)Nc1ccc(-n2ccnc2)nc1
OCNT-2314688,ULOBBAQXDYDAIA,CYP3A4_R07_OCNT-2395424,4,murcko_scaffold,O=C(CCc1ccncn1)N1CCCc2ccccc21,O=C(CCc1ccncn1)N1CCCc2ccccc21
OCNT-2309492,YRYCNCAAIQZHCQ,CYP2C9_R01_OCNT-2315972,4,murcko_scaffold,O=C(CCc1nc(-c2nnc[nH]2)no1)N1CCCC1c1ccccc1,O=C(CCc1nc(-c2nnc[nH]2)no1)N1CCCC1c1ccccc1
OCNT-2317538,UPXGGHRKRPLSDF,CYP3A4_R07_OCNT-2395424,4,murcko_scaffold,O=C(CCc1nc(C2CCCC2)no1)N1CCCc2ccccc21,O=C(CCc1nc(C2CCCC2)no1)N1CCCc2ccccc21
OCNT-2318241,HUMZAECDVMKEFK,CYP2C9_R22_OCNT-2310562,4,murcko_scaffold,O=C(CCn1c(=O)[nH]c2ccccc21)NCc1ccc(C(=O)N2CCOCC2)cc1,O=C(CCn1c(=O)[nH]c2ccccc21)NCc1ccc(C(=O)N2CCOCC2)cc1
OCNT-2316966,KYICLBKPBDUCOF,CYP2C9_R12_OCNT-2315584,4,murcko_scaffold,O=C(CCn1ccccc1=O)N1CCC(c2ccncc2)CC1,O=C(CCn1ccccc1=O)N1CCC(c2ccncc2)CC1
OCNT-2310824,CFCGQLSDFTVXKM,CYP1A2_R10_OCNT-2308998,4,murcko_scaffold,O=C(CN1CCCC1c1ccccc1)Nc1ccccc1,O=C(CN1CCCC1c1ccccc1)Nc1ccccc1
OCNT-2310023,GJHOQPYBMAKJRB,CYP2C9_R05_OCNT-2317181,4,murcko_scaffold,O=C(CN1CCN(c2ccccc2)CC1)Nc1ccccc1,O=C(CN1CCN(c2ccccc2)CC1)Nc1ccccc1
OCNT-2310801,QKIICPDXFBIHFL,CYP2C9_R05_OCNT-2317181,4,murcko_scaffold,O=C(CN1CCN(c2ccccn2)CC1)Nc1ccc2cn[nH]c2c1,O=C(CN1CCN(c2ccccn2)CC1)Nc1ccc2cn[nH]c2c1
OCNT-2314349,NRCJMMNOZIJRIM,CYP1A2_R14_OCNT-2317761,4,murcko_scaffold,O=C(CNC(=O)c1ccc2[nH]ncc2c1)Nc1ccccc1,O=C(CNC(=O)c1ccc2[nH]ncc2c1)Nc1ccccc1
OCNT-2309846,FGUQAYRHKXYOTM,CYP1A2_R02_OCNT-2317954,4,murcko_scaffold,O=C(CNC(=O)c1ccccc1)Nc1ccc(Cn2ccnc2)cc1,O=C(CNC(=O)c1ccccc1)Nc1ccc(Cn2ccnc2)cc1
OCNT-2395616,KPQNCOJHCNBSCU,CYP3A4_R23_OCNT-2395731,4,murcko_scaffold,O=C(CSc1nc2ccccc2c2ncnn12)N1CCCCC1,O=C(CSc1nc2ccccc2c2ncnn12)N1CCCCC1
OCNT-2315121,DDBVVOVNSRWTJU,CYP2C9_R11_OCNT-2309809,4,murcko_scaffold,O=C(Cc1c[nH]c2ccccc12)N1CCCC1,O=C(Cc1c[nH]c2ccccc12)N1CCCC1
OCNT-2311998,DEGIHGBFUSEICZ,CYP2C9_R22_OCNT-2310562,4,murcko_scaffold,O=C(Cc1ccccc1)NCc1ccc2ccoc2c1,O=C(Cc1ccccc1)NCc1ccc2ccoc2c1
OCNT-2310555,NOCBHRIGICTARN,CYP3A4_R02_OCNT-2312554,4,murcko_scaffold,O=C(Cc1n[nH]c(=O)c2ccccc12)NCc1ccnc(-n2ccnc2)c1,O=C(Cc1n[nH]c(=O)c2ccccc12)NCc1ccnc(-n2ccnc2)c1
OCNT-2316070,JGORGCVKTVDGCF,CYP1A2_R01_OCNT-2316568,4,murcko_scaffold,O=C(NC1CCC1)c1cccc(Cn2ccnc2)c1,O=C(NC1CCC1)c1cccc(Cn2ccnc2)c1
OCNT-2313698,YHTUZAYNHYDMMU,CYP2C9_R25_OCNT-2313981,4,murcko_scaffold,O=C(NC1CCCOc2ccccc21)c1cc[nH]n1,O=C(NC1CCCOc2ccccc21)c1cc[nH]n1
OCNT-2317866,IZTKMBZGNDQRAV,CYP2C9_R20_OCNT-2312486,4,murcko_scaffold,O=C(NC1CCN(C(=O)C2CCCCC2)C1)c1ccccc1,O=C(NC1CCN(C(=O)C2CCCCC2)C1)c1ccccc1
OCNT-2308710,WHDFCOKAEBTKOH,CYP2C9_R14_OCNT-2310760,4,murcko_scaffold,O=C(NC1CCN(C(=O)c2ccccc2)CC1)c1ccccc1,O=C(NC1CCN(C(=O)c2ccccc2)CC1)c1ccccc1
OCNT-2309813,RVBHNRAKASJYTB,CYP1A2_R17_OCNT-2316906,4,murcko_scaffold,O=C(NC1CCN(c2ccccc2)C1)c1cnn2cccnc12,O=C(NC1CCN(c2ccccc2)C1)c1cnn2cccnc12
OCNT-2312961,DUADTXCVWFPPIL,CYP1A2_R22_OCNT-2310153,4,murcko_scaffold,O=C(NC1CCN(c2ccccn2)C1)c1ccccc1,O=C(NC1CCN(c2ccccn2)C1)c1ccccc1
OCNT-2317646,SVQWAVSVLIDPKU,CYP3A4_R14_OCNT-2309351,4,murcko_scaffold,O=C(NCC1(N2CCOCC2)CCC1)c1ccncc1,O=C(NCC1(N2CCOCC2)CCC1)c1ccncc1
OCNT-2316758,GYOKOBMVGURQDD,CYP3A4_R14_OCNT-2309351,4,murcko_scaffold,O=C(NCC1(N2CCSCC2)CCCC1)c1ccccn1,O=C(NCC1(N2CCSCC2)CCCC1)c1ccccn1
OCNT-2315844,WNJZMKTVARMZJN,CYP1A2_R07_OCNT-2313198,4,murcko_scaffold,O=C(NCC1(c2ccccc2)CCCO1)c1nnc(-c2ccccc2)o1,O=C(NCC1(c2ccccc2)CCCO1)c1nnc(-c2ccccc2)o1
OCNT-2311918,LLUZHZALVKLRDA,CYP2C9_R18_OCNT-2315528,4,murcko_scaffold,O=C(NCC1CCN(c2ccccc2)C1)N1CCCCC1,O=C(NCC1CCN(c2ccccc2)C1)N1CCCCC1
OCNT-2395663,AZHXIZBFCJDPTB,CYP3A4_R22_OCNT-2311117,4,murcko_scaffold,O=C(NCC1CCNCC1)C1CC1,O=C(NCC1CCNCC1)C1CC1
OCNT-2395671,FWDPBSHOGVZHJC,CYP3A4_R22_OCNT-2311117,4,murcko_scaffold,O=C(NCC1CCNCC1)C1CC1,O=C(NCC1CCNCC1)C1CC1
OCNT-2395417,WGZYAWPDCLTPSI,CYP3A4_R22_OCNT-2311117,4,murcko_scaffold,O=C(NCC1CCNCC1)C1CCC1,O=C(NCC1CCNCC1)C1CCC1
OCNT-2395555,SXXPSQHXVBZGFB,CYP3A4_R09_OCNT-2395674,4,murcko_scaffold,O=C(NCCS(=O)(=O)Nc1ccccn1)Nc1ccn(-c2ccccc2)n1,O=C(NCCS(=O)(=O)Nc1ccccn1)Nc1ccn(-c2ccccc2)n1
OCNT-2311821,LVSAKEJGXFJLJG,CYP3A4_R08_OCNT-2312145,4,murcko_scaffold,O=C(NCCc1ccccc1)NCc1ccccc1,O=C(NCCc1ccccc1)NCc1ccccc1
OCNT-0482558,KICVPDBXBQZHJU,CYP3A4_R16_OCNT-2310606,4,murcko_scaffold,O=C(NCCc1ccccc1)c1ccc2c(c1)nc1n2CCCC1,O=C(NCCc1ccccc1)c1ccc2c(c1)nc1n2CCCC1
OCNT-0482580,WFYASAYYRRLYFU,CYP3A4_R16_OCNT-2310606,4,murcko_scaffold,O=C(NCCc1ccccc1)c1ccc2c(c1)nc1n2CCCC1,O=C(NCCc1ccccc1)c1ccc2c(c1)nc1n2CCCC1
OCNT-0482584,MCLKMFFVUMBCRO,CYP3A4_R16_OCNT-2310606,4,murcko_scaffold,O=C(NCCc1ccccc1)c1ccc2c(c1)nc1n2CCCC1,O=C(NCCc1ccccc1)c1ccc2c(c1)nc1n2CCCC1
OCNT-0482088,LZBUDKAHPSUILT,CYP1A2_R03_OCNT-2310368,4,murcko_scaffold,O=C(NCCc1cnc(-c2ccccc2)s1)c1ccccc1,O=C(NCCc1cnc(-c2ccccc2)s1)c1ccccc1
OCNT-0482096,POLTVCNWIBRBIN,CYP1A2_R24_OCNT-2311592,4,murcko_scaffold,O=C(NCCc1cnc(-c2ccccc2)s1)c1ccccc1,O=C(NCCc1cnc(-c2ccccc2)s1)c1ccccc1
OCNT-0482118,IBPPVGKCKDVPIG,CYP1A2_R03_OCNT-2310368,4,murcko_scaffold,O=C(NCCc1cnc(-c2ccccc2)s1)c1ccccc1,O=C(NCCc1cnc(-c2ccccc2)s1)c1ccccc1
OCNT-0482120,MPGFBRXEZSHDFS,CYP1A2_R03_OCNT-2310368,4,murcko_scaffold,O=C(NCCc1cnc(-c2ccccc2)s1)c1ccccc1,O=C(NCCc1cnc(-c2ccccc2)s1)c1ccccc1
OCNT-0482148,ISQHNTAKNWDIFN,CYP1A2_R24_OCNT-2311592,4,murcko_scaffold,O=C(NCCc1cnc(-c2ccccc2)s1)c1ccccc1,O=C(NCCc1cnc(-c2ccccc2)s1)c1ccccc1
OCNT-2310674,FLYOLZFPQYWAFT,CYP3A4_R16_OCNT-2310606,4,murcko_scaffold,O=C(NCCc1cnn(-c2ccccc2)c1)c1ccn[nH]1,O=C(NCCc1cnn(-c2ccccc2)c1)c1ccn[nH]1
OCNT-0462986,LGCWDIWVCFEGNE,CYP1A2_R06_OCNT-2312418,4,murcko_scaffold,O=C(NCCc1csc(-c2ccccc2)n1)C1CCCN1C(=O)COc1ccccc1,O=C(NCCc1csc(-c2ccccc2)n1)C1CCCN1C(=O)COc1ccccc1
OCNT-2310610,HZNBGOJIRVQVMT,CYP1A2_R03_OCNT-2310368,4,murcko_scaffold,O=C(NCCc1nc(-c2ccccc2)n[nH]1)c1ccc(=O)[nH]c1,O=C(NCCc1nc(-c2ccccc2)n[nH]1)c1ccc(=O)[nH]c1
OCNT-2395581,SLCOTPVWQGJWIY,CYP2C9_R17_OCNT-2309935,4,murcko_scaffold,O=C(NCc1cc2n(n1)CCCC2)C1CCC(OCC2CCC2)CC1,O=C(NCc1cc2n(n1)CCCC2)C1CCC(OCC2CCC2)CC1
OCNT-2314182,IVCDGKPHARCRJC,CYP3A4_R08_OCNT-2312145,4,murcko_scaffold,O=C(NCc1ccc(-c2ccccc2)cc1)c1ccncn1,O=C(NCc1ccc(-c2ccccc2)cc1)c1ccncn1
OCNT-2310627,YFUROBGDXNFDCC,CYP3A4_R01_OCNT-2310988,4,murcko_scaffold,O=C(NCc1ccc(-n2ccnc2)cc1)C1CCNCC1,O=C(NCc1ccc(-n2ccnc2)cc1)C1CCNCC1
OCNT-2311621,VHKOXEATTOABCX,CYP3A4_R01_OCNT-2310988,4,murcko_scaffold,O=C(NCc1ccc(-n2ccnc2)cc1)c1ccc2ccccc2n1,O=C(NCc1ccc(-n2ccnc2)cc1)c1ccc2ccccc2n1
OCNT-2310440,QYQRNOKPPBKPEE,CYP2C9_R02_OCNT-2312302,4,murcko_scaffold,O=C(NCc1ccc(-n2ccnc2)cc1)c1cccc(NC(=O)c2ccccc2)c1,O=C(NCc1ccc(-n2ccnc2)cc1)c1cccc(NC(=O)c2ccccc2)c1
OCNT-2318340,DOQJOKBIOMCLJC,CYP3A4_R01_OCNT-2310988,4,murcko_scaffold,O=C(NCc1ccc(-n2ccnc2)cc1)c1ccccc1,O=C(NCc1ccc(-n2ccnc2)cc1)c1ccccc1
OCNT-2317879,GEIDIRGYDXGKAI,CYP2C9_R22_OCNT-2310562,4,murcko_scaffold,O=C(NCc1ccc(C(=O)N2CCNCC2)cc1)c1cccc2ccncc12,O=C(NCc1ccc(C(=O)N2CCNCC2)cc1)c1cccc2ccncc12
OCNT-2311340,QVLONCRSZCBUNW,CYP2C9_R22_OCNT-2310562,4,murcko_scaffold,O=C(NCc1ccc2occc2c1)N1CCN(Cc2ccccc2)CC1,O=C(NCc1ccc2occc2c1)N1CCN(Cc2ccccc2)CC1
OCNT-2309368,UNXHWBNUCBKFTR,CYP2C9_R02_OCNT-2312302,4,murcko_scaffold,O=C(NCc1cccc(C2NC(=O)NC2=O)c1)Nc1ccc(-c2ccncc2)cc1,O=C(NCc1cccc(C2NC(=O)NC2=O)c1)Nc1ccc(-c2ccncc2)cc1
OCNT-2308854,SXDCQGPXENGXSP,CYP1A2_R02_OCNT-2317954,4,murcko_scaffold,O=C(NCc1cccc(Cn2ccnc2)c1)c1cn2ccccc2n1,O=C(NCc1cccc(Cn2ccnc2)c1)c1cn2ccccc2n1
OCNT-2313807,SQJMMPMDMDJGMZ,CYP2C9_R22_OCNT-2310562,4,murcko_scaffold,O=C(NCc1ccccc1)C1(c2ccccc2)CCCO1,O=C(NCc1ccccc1)C1(c2ccccc2)CCCO1
OCNT-2310461,COFKGHPLSNWTDM,CYP1A2_R19_OCNT-2308635,4,murcko_scaffold,O=C(NCc1ccccc1)C1CCn2ccnc2C1,O=C(NCc1ccccc1)C1CCn2ccnc2C1
OCNT-2317841,VQFKXIXXWKFPFJ,CYP3A4_R12_OCNT-2311697,4,murcko_scaffold,O=C(NCc1ccccc1)N1CCCC1Cc1ccccc1,O=C(NCc1ccccc1)N1CCCC1Cc1ccccc1
OCNT-2318022,NGLQWYBBWZPWAG,CYP2C9_R20_OCNT-2312486,4,murcko_scaffold,O=C(NCc1ccccc1)NC1CCCN(c2ccccc2)C1,O=C(NCc1ccccc1)NC1CCCN(c2ccccc2)C1
OCNT-2312921,ZIGNJPLWUJFGKO,CYP1A2_R01_OCNT-2316568,4,murcko_scaffold,O=C(NCc1ccccc1)c1cccc(Cn2ccnc2)c1,O=C(NCc1ccccc1)c1cccc(Cn2ccnc2)c1
OCNT-2311175,LOHPAHJRSDGXHU,CYP2C9_R21_OCNT-2317914,4,murcko_scaffold,O=C(NCc1ccccc1)c1ccnc(N2CCOCC2)n1,O=C(NCc1ccccc1)c1ccnc(N2CCOCC2)n1
OCNT-0456022,CJZYOXYZIUAOHK,CYP1A2_R09_OCNT-2315130,4,murcko_scaffold,O=C(NCc1cccnc1)C(=O)c1cn(CC(=O)N2CCOCC2)c2ccccc12,O=C(NCc1cccnc1)C(=O)c1cn(CC(=O)N2CCOCC2)c2ccccc12
OCNT-2314717,OSTWVWUINOEZHS,CYP3A4_R11_OCNT-2309844,4,murcko_scaffold,O=C(NCc1cccnc1)N1CCCC(n2ccnc2)C1,O=C(NCc1cccnc1)N1CCCC(n2ccnc2)C1
OCNT-2395444,PEVSJIALOQACCU,CYP3A4_R06_OCNT-2395727,4,murcko_scaffold,O=C(NCc1cccnc1)c1ccc(S(=O)(=O)Nc2ccccc2)cc1,O=C(NCc1cccnc1)c1ccc(S(=O)(=O)Nc2ccccc2)cc1
OCNT-2318184,BJPFWDUUOUASTR,CYP3A4_R06_OCNT-2395727,4,murcko_scaffold,O=C(NCc1cccnc1)c1cccc(NS(=O)(=O)c2ccccc2)c1,O=C(NCc1cccnc1)c1cccc(NS(=O)(=O)c2ccccc2)c1
OCNT-2395415,FVXLSWCXTDUJFQ,CYP3A4_R06_OCNT-2395727,4,murcko_scaffold,O=C(NCc1cccnc1)c1ccccc1,O=C(NCc1cccnc1)c1ccccc1
OCNT-2395443,TVTPOERDJDYHCW,CYP3A4_R06_OCNT-2395727,4,murcko_scaffold,O=C(NCc1cccnc1)c1ccccc1,O=C(NCc1cccnc1)c1ccccc1
OCNT-2395526,MDSCGAYNORUSAZ,CYP3A4_R06_OCNT-2395727,4,murcko_scaffold,O=C(NCc1cccnc1)c1ccccc1,O=C(NCc1cccnc1)c1ccccc1
OCNT-2395545,FYLPHAGAZIRQRL,CYP3A4_R06_OCNT-2395727,4,murcko_scaffold,O=C(NCc1cccnc1)c1ccccc1,O=C(NCc1cccnc1)c1ccccc1
OCNT-2316303,WJSGRZXGMIBXIR,CYP3A4_R16_OCNT-2310606,4,murcko_scaffold,O=C(NCc1ccn(-c2ccccc2)n1)c1ccccc1,O=C(NCc1ccn(-c2ccccc2)n1)c1ccccc1
OCNT-2317157,PGGFMAVEISSGQG,CYP1A2_R10_OCNT-2308998,4,murcko_scaffold,O=C(NCc1cnn[nH]1)c1cncc(-c2ccccc2)c1,O=C(NCc1cnn[nH]1)c1cncc(-c2ccccc2)c1
