Molecule_Name,connectivity_key,family_id,outer_fold,analog_unit_rank,tanimoto_to_anchor,unit_min_tanimoto_to_anchor,anchor_Molecule_Name,anchor_connectivity_key,anchor_isoform,anchor_rank,anchor_candidate_rank,anchor_direct_pIC50
OCNT-2395550,FPVJEBYTZBVJCI,CYP2C9_R09_OCNT-2313901,4,4,0.41509433962264153,0.41509433962264153,OCNT-2313901,MEUXVMNOWUHXPO,CYP2C9,9,42,5.916701148
OCNT-2316093,GGQJTMVJNYFFAV,CYP2C9_R09_OCNT-2313901,4,5,0.41379310344827586,0.41379310344827586,OCNT-2313901,MEUXVMNOWUHXPO,CYP2C9,9,42,5.916701148
OCNT-2395686,CSAVRAYPCFIKJD,CYP2C9_R09_OCNT-2313901,4,6,0.40425531914893614,0.40425531914893614,OCNT-2313901,MEUXVMNOWUHXPO,CYP2C9,9,42,5.916701148
OCNT-2395317,XPWTVFAVHOTZIJ,CYP2C9_R09_OCNT-2313901,4,7,0.39215686274509803,0.39215686274509803,OCNT-2313901,MEUXVMNOWUHXPO,CYP2C9,9,42,5.916701148
OCNT-2313293,VYRTUGVAQZIPMP,CYP2C9_R09_OCNT-2313901,4,8,0.3888888888888889,0.3888888888888889,OCNT-2313901,MEUXVMNOWUHXPO,CYP2C9,9,42,5.916701148
OCNT-2395328,WVOZCIQIUNFGBG,CYP2C9_R09_OCNT-2313901,4,9,0.38596491228070173,0.38596491228070173,OCNT-2313901,MEUXVMNOWUHXPO,CYP2C9,9,42,5.916701148
OCNT-2395439,TYZSFHHKSSQPJU,CYP2C9_R09_OCNT-2313901,4,10,0.38,0.38,OCNT-2313901,MEUXVMNOWUHXPO,CYP2C9,9,42,5.916701148
OCNT-2315974,MSPLSQKCPNGXFQ,CYP2C9_R14_OCNT-2310760,4,1,0.532258064516129,0.532258064516129,OCNT-2310760,DPLKWDRKFGHJOW,CYP2C9,14,74,5.711140555
OCNT-0475205,RRPRWRSJUGGBHT,CYP2C9_R14_OCNT-2310760,4,2,0.4444444444444444,0.4444444444444444,OCNT-2310760,DPLKWDRKFGHJOW,CYP2C9,14,74,5.711140555
OCNT-2314946,QHHTXVIQZKULHO,CYP2C9_R14_OCNT-2310760,4,3,0.43548387096774194,0.43548387096774194,OCNT-2310760,DPLKWDRKFGHJOW,CYP2C9,14,74,5.711140555
OCNT-2308710,WHDFCOKAEBTKOH,CYP2C9_R14_OCNT-2310760,4,4,0.38461538461538464,0.38461538461538464,OCNT-2310760,DPLKWDRKFGHJOW,CYP2C9,14,74,5.711140555
OCNT-0460225,KERJANGCYLGSSD,CYP2C9_R14_OCNT-2310760,4,5,0.36619718309859156,0.36619718309859156,OCNT-2310760,DPLKWDRKFGHJOW,CYP2C9,14,74,5.711140555
OCNT-2309325,SENUHVDQDVFBIN,CYP2C9_R14_OCNT-2310760,4,6,0.36363636363636365,0.36363636363636365,OCNT-2310760,DPLKWDRKFGHJOW,CYP2C9,14,74,5.711140555
OCNT-2310910,APVVXJIVTKDFLO,CYP2C9_R14_OCNT-2310760,4,7,0.35714285714285715,0.35714285714285715,OCNT-2310760,DPLKWDRKFGHJOW,CYP2C9,14,74,5.711140555
OCNT-2313254,HOHUAUMULAZGEZ,CYP2C9_R14_OCNT-2310760,4,8,0.35294117647058826,0.35294117647058826,OCNT-2310760,DPLKWDRKFGHJOW,CYP2C9,14,74,5.711140555
OCNT-2317906,RUIHACGNWCVTDQ,CYP2C9_R14_OCNT-2310760,4,9,0.35294117647058826,0.35294117647058826,OCNT-2310760,DPLKWDRKFGHJOW,CYP2C9,14,74,5.711140555
OCNT-2317062,QITAFAPBPCOIGF,CYP2C9_R14_OCNT-2310760,4,10,0.352112676056338,0.352112676056338,OCNT-2310760,DPLKWDRKFGHJOW,CYP2C9,14,74,5.711140555
OCNT-2312587,SCJLEZUXOSXFQF,CYP2C9_R19_OCNT-2308674,4,1,0.4782608695652174,0.4782608695652174,OCNT-2308674,MTNCBXHNXWKXRE,CYP2C9,19,131,5.519434882
OCNT-2316583,SPRLTYFEFFYAKP,CYP2C9_R19_OCNT-2308674,4,2,0.47761194029850745,0.47761194029850745,OCNT-2308674,MTNCBXHNXWKXRE,CYP2C9,19,131,5.519434882
OCNT-2311215,PGDGGNROTWTVHN,CYP2C9_R19_OCNT-2308674,4,3,0.47058823529411764,0.47058823529411764,OCNT-2308674,MTNCBXHNXWKXRE,CYP2C9,19,131,5.519434882
OCNT-2310717,BOWLVPUQMMJWEC,CYP2C9_R19_OCNT-2308674,4,4,0.44776119402985076,0.44776119402985076,OCNT-2308674,MTNCBXHNXWKXRE,CYP2C9,19,131,5.519434882
OCNT-2328330,CPEUVMUXAHMANV,CYP2C9_R19_OCNT-2308674,4,5,0.38461538461538464,0.38461538461538464,OCNT-2308674,MTNCBXHNXWKXRE,CYP2C9,19,131,5.519434882
OCNT-2316408,WEEGQGAXYCRQAE,CYP2C9_R19_OCNT-2308674,4,6,0.3611111111111111,0.3611111111111111,OCNT-2308674,MTNCBXHNXWKXRE,CYP2C9,19,131,5.519434882
OCNT-0479344,RADGGJYQUUAOAC,CYP2C9_R19_OCNT-2308674,4,7,0.36,0.36,OCNT-2308674,MTNCBXHNXWKXRE,CYP2C9,19,131,5.519434882
OCNT-2315082,WCQPNTIVTWMJSZ,CYP2C9_R19_OCNT-2308674,4,8,0.34615384615384615,0.34615384615384615,OCNT-2308674,MTNCBXHNXWKXRE,CYP2C9,19,131,5.519434882
OCNT-0479302,FDCBXECUDVXAHL,CYP2C9_R19_OCNT-2308674,4,9,0.34177215189873417,0.34177215189873417,OCNT-2308674,MTNCBXHNXWKXRE,CYP2C9,19,131,5.519434882
OCNT-2315277,HJSAULCESFXRQL,CYP2C9_R19_OCNT-2308674,4,10,0.34177215189873417,0.34177215189873417,OCNT-2308674,MTNCBXHNXWKXRE,CYP2C9,19,131,5.519434882
OCNT-2395641,UDCKCJBOMZTNLE,CYP2C9_R24_OCNT-2315950,4,1,0.7192982456140351,0.7192982456140351,OCNT-2315950,SQUDKELOJLLRRO,CYP2C9,24,242,5.224300215
OCNT-2395376,ORTWNJZUAIUYKM,CYP2C9_R24_OCNT-2315950,4,2,0.6271186440677966,0.6271186440677966,OCNT-2315950,SQUDKELOJLLRRO,CYP2C9,24,242,5.224300215
OCNT-2395776,MXUJLCXEOWHBQS,CYP2C9_R24_OCNT-2315950,4,3,0.5967741935483871,0.5967741935483871,OCNT-2315950,SQUDKELOJLLRRO,CYP2C9,24,242,5.224300215
OCNT-2395540,NJZASXAFCYBIIS,CYP2C9_R24_OCNT-2315950,4,4,0.5833333333333334,0.5833333333333334,OCNT-2315950,SQUDKELOJLLRRO,CYP2C9,24,242,5.224300215
OCNT-2395432,ACNPWTRMUDDYPP,CYP2C9_R24_OCNT-2315950,4,5,0.5423728813559322,0.5423728813559322,OCNT-2315950,SQUDKELOJLLRRO,CYP2C9,24,242,5.224300215
OCNT-2395451,CQSWJAWKJQTGDN,CYP2C9_R24_OCNT-2315950,4,6,0.5254237288135594,0.5254237288135594,OCNT-2315950,SQUDKELOJLLRRO,CYP2C9,24,242,5.224300215
OCNT-2395772,NSKDYCIRIAJLLX,CYP2C9_R24_OCNT-2315950,4,7,0.515625,0.515625,OCNT-2315950,SQUDKELOJLLRRO,CYP2C9,24,242,5.224300215
OCNT-2395304,LEMCARVFRFAHQA,CYP2C9_R24_OCNT-2315950,4,8,0.5,0.5,OCNT-2315950,SQUDKELOJLLRRO,CYP2C9,24,242,5.224300215
OCNT-2395783,HZYLYVJGIBASSW,CYP2C9_R24_OCNT-2315950,4,9,0.5,0.5,OCNT-2315950,SQUDKELOJLLRRO,CYP2C9,24,242,5.224300215
OCNT-2395798,WKSXSTRTSACGEN,CYP2C9_R24_OCNT-2315950,4,10,0.5,0.5,OCNT-2315950,SQUDKELOJLLRRO,CYP2C9,24,242,5.224300215
OCNT-2395633,BMMVJXJFLUGSEX,CYP3A4_R03_OCNT-2395274,4,1,0.6451612903225806,0.6451612903225806,OCNT-2395274,ZCAXGDJOGFCONB,CYP3A4,3,3,6.79743507
OCNT-2395364,ZHBQDFNQECZKOW,CYP3A4_R03_OCNT-2395274,4,2,0.59375,0.59375,OCNT-2395274,ZCAXGDJOGFCONB,CYP3A4,3,3,6.79743507
OCNT-2395287,RJJZTKVXXCCXQF,CYP3A4_R03_OCNT-2395274,4,3,0.5303030303030303,0.5303030303030303,OCNT-2395274,ZCAXGDJOGFCONB,CYP3A4,3,3,6.79743507
OCNT-2308554,JHNSUBHCHVVGQI,CYP3A4_R03_OCNT-2395274,4,4,0.5211267605633803,0.5211267605633803,OCNT-2395274,ZCAXGDJOGFCONB,CYP3A4,3,3,6.79743507
OCNT-2395513,YIEREMIFPPSLAV,CYP3A4_R03_OCNT-2395274,4,5,0.5147058823529411,0.5147058823529411,OCNT-2395274,ZCAXGDJOGFCONB,CYP3A4,3,3,6.79743507
OCNT-2395466,RVBYSOSSNDRWFO,CYP3A4_R03_OCNT-2395274,4,6,0.5,0.5,OCNT-2395274,ZCAXGDJOGFCONB,CYP3A4,3,3,6.79743507
OCNT-2395712,SPZQDXGBZLHTIG,CYP3A4_R03_OCNT-2395274,4,7,0.4857142857142857,0.4857142857142857,OCNT-2395274,ZCAXGDJOGFCONB,CYP3A4,3,3,6.79743507
OCNT-2316441,LFYAZSYJXZDHFQ,CYP3A4_R03_OCNT-2395274,4,8,0.4794520547945205,0.4794520547945205,OCNT-2395274,ZCAXGDJOGFCONB,CYP3A4,3,3,6.79743507
OCNT-2312237,IUZOTEMRJLJHNN,CYP3A4_R03_OCNT-2395274,4,9,0.4594594594594595,0.4594594594594595,OCNT-2395274,ZCAXGDJOGFCONB,CYP3A4,3,3,6.79743507
OCNT-2309246,HZJAEDMXWJCPPZ,CYP3A4_R03_OCNT-2395274,4,10,0.37681159420289856,0.37681159420289856,OCNT-2395274,ZCAXGDJOGFCONB,CYP3A4,3,3,6.79743507
OCNT-2395408,AFHWFGZHRNYYSU,CYP3A4_R08_OCNT-2312145,4,1,0.4,0.4,OCNT-2312145,ICKRQBWOWOXQPE,CYP3A4,8,23,6.227752448
OCNT-2312794,LSNLMIWCWNUZQD,CYP3A4_R08_OCNT-2312145,4,2,0.3972602739726027,0.3972602739726027,OCNT-2312145,ICKRQBWOWOXQPE,CYP3A4,8,23,6.227752448
OCNT-2317899,GQHAQPLODRDBSK,CYP3A4_R08_OCNT-2312145,4,3,0.35443037974683544,0.35443037974683544,OCNT-2312145,ICKRQBWOWOXQPE,CYP3A4,8,23,6.227752448
OCNT-2309274,ZXIVUUXCTPHHAO,CYP3A4_R08_OCNT-2312145,4,4,0.34615384615384615,0.34615384615384615,OCNT-2312145,ICKRQBWOWOXQPE,CYP3A4,8,23,6.227752448
OCNT-2310470,CSLBMVDUODQHOM,CYP3A4_R08_OCNT-2312145,4,5,0.34615384615384615,0.34615384615384615,OCNT-2312145,ICKRQBWOWOXQPE,CYP3A4,8,23,6.227752448
OCNT-0497512,SIOCWTZRIYXTEE,CYP3A4_R08_OCNT-2312145,4,6,0.3384615384615385,0.3384615384615385,OCNT-2312145,ICKRQBWOWOXQPE,CYP3A4,8,23,6.227752448
OCNT-2311821,LVSAKEJGXFJLJG,CYP3A4_R08_OCNT-2312145,4,7,0.3382352941176471,0.3382352941176471,OCNT-2312145,ICKRQBWOWOXQPE,CYP3A4,8,23,6.227752448
OCNT-2310141,QXRYBUZYONFBEB,CYP3A4_R08_OCNT-2312145,4,8,0.33766233766233766,0.33766233766233766,OCNT-2312145,ICKRQBWOWOXQPE,CYP3A4,8,23,6.227752448
OCNT-2315252,WXHNIZSHBMNFPP,CYP3A4_R08_OCNT-2312145,4,9,0.33766233766233766,0.33766233766233766,OCNT-2312145,ICKRQBWOWOXQPE,CYP3A4,8,23,6.227752448
OCNT-2314182,IVCDGKPHARCRJC,CYP3A4_R08_OCNT-2312145,4,10,0.3333333333333333,0.3333333333333333,OCNT-2312145,ICKRQBWOWOXQPE,CYP3A4,8,23,6.227752448
OCNT-2395525,KTSRUCFVJJDULY,CYP3A4_R13_OCNT-2395372,4,1,0.5964912280701754,0.5964912280701754,OCNT-2395372,MSQIFYQUJDQLAO,CYP3A4,13,46,5.978168057
OCNT-2316438,FFXRXVHUHDFJBQ,CYP3A4_R13_OCNT-2395372,4,2,0.5806451612903226,0.5806451612903226,OCNT-2395372,MSQIFYQUJDQLAO,CYP3A4,13,46,5.978168057
OCNT-2395335,VMKJVPDESMHPJU,CYP3A4_R13_OCNT-2395372,4,3,0.576271186440678,0.576271186440678,OCNT-2395372,MSQIFYQUJDQLAO,CYP3A4,13,46,5.978168057
OCNT-2395587,ZGPIRWZXAQMHTR,CYP3A4_R13_OCNT-2395372,4,4,0.5645161290322581,0.5645161290322581,OCNT-2395372,MSQIFYQUJDQLAO,CYP3A4,13,46,5.978168057
OCNT-2395630,GMPRGCWMJRGDGJ,CYP3A4_R13_OCNT-2395372,4,5,0.49230769230769234,0.49230769230769234,OCNT-2395372,MSQIFYQUJDQLAO,CYP3A4,13,46,5.978168057
OCNT-2395420,ICIVPGDLVGXUGV,CYP3A4_R13_OCNT-2395372,4,6,0.49122807017543857,0.49122807017543857,OCNT-2395372,MSQIFYQUJDQLAO,CYP3A4,13,46,5.978168057
OCNT-2395292,VFJFLAJSQCREME,CYP3A4_R13_OCNT-2395372,4,7,0.47761194029850745,0.47761194029850745,OCNT-2395372,MSQIFYQUJDQLAO,CYP3A4,13,46,5.978168057
OCNT-2395564,VVODWWXDCIEJAJ,CYP3A4_R13_OCNT-2395372,4,8,0.4696969696969697,0.4696969696969697,OCNT-2395372,MSQIFYQUJDQLAO,CYP3A4,13,46,5.978168057
OCNT-2395296,PYTABQYAEROVHF,CYP3A4_R13_OCNT-2395372,4,9,0.45454545454545453,0.45454545454545453,OCNT-2395372,MSQIFYQUJDQLAO,CYP3A4,13,46,5.978168057
OCNT-2395574,YGARPOQNDCWWPQ,CYP3A4_R13_OCNT-2395372,4,10,0.453125,0.453125,OCNT-2395372,MSQIFYQUJDQLAO,CYP3A4,13,46,5.978168057
OCNT-2395298,NPUQZCISJDJSQS,CYP3A4_R18_OCNT-2395704,4,1,0.5535714285714286,0.5535714285714286,OCNT-2395704,CGPCPBSMPYTZMC,CYP3A4,18,69,5.872654955
OCNT-2395518,URXVOZINLDYRAI,CYP3A4_R18_OCNT-2395704,4,2,0.5178571428571429,0.5178571428571429,OCNT-2395704,CGPCPBSMPYTZMC,CYP3A4,18,69,5.872654955
OCNT-2395446,ICZFYMYWWTWOKP,CYP3A4_R18_OCNT-2395704,4,3,0.509090909090909,0.509090909090909,OCNT-2395704,CGPCPBSMPYTZMC,CYP3A4,18,69,5.872654955
OCNT-2395749,WQIQLBAMTRKXTD,CYP3A4_R18_OCNT-2395704,4,4,0.5,0.5,OCNT-2395704,CGPCPBSMPYTZMC,CYP3A4,18,69,5.872654955
OCNT-2395404,MUXQTGKIVRSWAN,CYP3A4_R18_OCNT-2395704,4,5,0.47368421052631576,0.47368421052631576,OCNT-2395704,CGPCPBSMPYTZMC,CYP3A4,18,69,5.872654955
OCNT-2315472,UOYBHIONASJOKF,CYP3A4_R18_OCNT-2395704,4,6,0.45,0.45,OCNT-2395704,CGPCPBSMPYTZMC,CYP3A4,18,69,5.872654955
OCNT-2395383,KNKFHOOEOAGPDF,CYP3A4_R18_OCNT-2395704,4,7,0.43333333333333335,0.43333333333333335,OCNT-2395704,CGPCPBSMPYTZMC,CYP3A4,18,69,5.872654955
OCNT-2314962,UXPDAXCXFZTAEN,CYP3A4_R18_OCNT-2395704,4,8,0.4032258064516129,0.4032258064516129,OCNT-2395704,CGPCPBSMPYTZMC,CYP3A4,18,69,5.872654955
OCNT-0494698,ZNNLBTZKUZBEKO,CYP3A4_R18_OCNT-2395704,4,9,0.34210526315789475,0.34210526315789475,OCNT-2395704,CGPCPBSMPYTZMC,CYP3A4,18,69,5.872654955
OCNT-2310043,ZSKKBENNGKLPHJ,CYP3A4_R18_OCNT-2395704,4,10,0.3384615384615385,0.3384615384615385,OCNT-2395704,CGPCPBSMPYTZMC,CYP3A4,18,69,5.872654955
OCNT-2311393,YLSWGQHOTLFTSG,CYP3A4_R23_OCNT-2395731,4,1,0.5692307692307692,0.5692307692307692,OCNT-2395731,ZMVBMBMWJOKHRU,CYP3A4,23,100,5.7450152
OCNT-2395616,KPQNCOJHCNBSCU,CYP3A4_R23_OCNT-2395731,4,2,0.5285714285714286,0.5285714285714286,OCNT-2395731,ZMVBMBMWJOKHRU,CYP3A4,23,100,5.7450152
OCNT-2395669,FBNSCPOUYQTZQL,CYP3A4_R23_OCNT-2395731,4,3,0.4794520547945205,0.4794520547945205,OCNT-2395731,ZMVBMBMWJOKHRU,CYP3A4,23,100,5.7450152
OCNT-2395668,XZLVZTVUBFBHAB,CYP3A4_R23_OCNT-2395731,4,4,0.47058823529411764,0.47058823529411764,OCNT-2395731,ZMVBMBMWJOKHRU,CYP3A4,23,100,5.7450152
OCNT-2395475,SCSDUOORQIDAPE,CYP3A4_R23_OCNT-2395731,4,5,0.463768115942029,0.463768115942029,OCNT-2395731,ZMVBMBMWJOKHRU,CYP3A4,23,100,5.7450152
OCNT-2395599,GAJPAQZXVDIPFZ,CYP3A4_R23_OCNT-2395731,4,6,0.45714285714285713,0.45714285714285713,OCNT-2395731,ZMVBMBMWJOKHRU,CYP3A4,23,100,5.7450152
OCNT-2395774,FHYNURLETVEOII,CYP3A4_R23_OCNT-2395731,4,7,0.4507042253521127,0.4507042253521127,OCNT-2395731,ZMVBMBMWJOKHRU,CYP3A4,23,100,5.7450152
OCNT-2395604,QXNNIJXFDISYFL,CYP3A4_R23_OCNT-2395731,4,8,0.4461538461538462,0.4461538461538462,OCNT-2395731,ZMVBMBMWJOKHRU,CYP3A4,23,100,5.7450152
OCNT-2395603,SZQLDCNOSRKNKT,CYP3A4_R23_OCNT-2395731,4,9,0.44594594594594594,0.44594594594594594,OCNT-2395731,ZMVBMBMWJOKHRU,CYP3A4,23,100,5.7450152
OCNT-0461497,PDUWQCKKOQHABM,CYP3A4_R23_OCNT-2395731,4,10,0.4457831325301205,0.4457831325301205,OCNT-2395731,ZMVBMBMWJOKHRU,CYP3A4,23,100,5.7450152
